question,wrong_choices,correct_answer
Who was the second Caliph?,"A. Hazrat Ali(R.A.)

C. Hazrat Usman(R.A.)
D. Hazrat Abu Bakar(R.A.)",B. Hazrat Umar(R.A.)
Who was the Third Caliph?,"A. Hazrat Umar(R.A.)
B. Hazrat Ali(R.A.)

D. Hazrat Abu Bakar(R.A.)",C. Hazrat Usman(R.A.)
Who was the fourth Caliph?,"A. Hazrat Umar(R.A.)

C. Hazrat Usman(R.A.)
D. Hazrat Abu Bakar(R.A.)",B. Hazrat Ali(R.A.)
__________ month is known as Sayeed us Shahoor.,"A. Rajab
B. Sha’ban

D. Zil-Haj",C. Ramazan
The kaffarah for breaking fast is to keep ______ fast for continuous days.,"A. 30
B. 40
C. 50",D. 60
Which Sura is considered as 1/3 of the Holy Qur’an?,"B. Falaq
C. Nass.
D. Fatiha",A. Al-Ikhlas
Which Surah is considered as 1/4 of the Holy Qur’an?,"B. Al-Ikhlas
C. Falaq
D. Nass",A. Kafiron
Which Surah of the Holy Quran was revealed twice?,"A. Ikhlaas
?
C. Nooh
D. Tauba",B. Fatiha
Who was the first son of Hazrat Muhammad (SAW)?,"A. Hazrat Ibrahim

C. Hazrat Abdullah
D. Hazrat Abdurrehman",B. Hazrat Al-Qasim
Who was the second son of Hazrat Muhammad (SAW)?,"B. Hazrat Al-Qasim
C. Hazrat Ibrahim
D. Hazrat Abdurrehman",A. Hazrat Abdullah
Who was the third son of Hazrat Muhammad (SAW)?,"A. Hazrat Abdullah
B. Hazrat Al-Qasim

D. Hazrat Abdurrehman",C. Hazrat Ibrahim
How many sons Hazrat Muhammad (SAW) had with Hazrat Khadija (RA)?,"A. 1

C. 3
D. 4",B. 2
Hazrat Ibrahim was the son of Hazrat Muhammad (SAW) and _________________.,"A. Zaynab bint Khuzayma
B. Rayhana bint Zayd
C. Aisha Abi Bakr",D. Maria al-Qibtiyya
Hazrat Qasim was the son of Hazrat Muhammad (SAW) and _________________.,"A. Zaynab bint Khuzayma
B. Rayhana bint Zayd

D. Maria al-Qibtiyya",C. Hazrat Khadija
Hazrat Abdullah was the son of Hazrat Muhammad (SAW) and ____________.,"A. Zaynab bint Khuzayma
B. Rayhana bint Zayd
C. Maria al-Qibtiyya",D. Hazrat Khadija
Who was the eldest son of Hazrat Muhammad (SAW)?,"A. Hazrat Abdullah

C. Hazrat Ibrahim
D. Hazrat Abdurrehman",B. Hazrat Qasim
Which son of Hazrat Muhammad (SAW) reached adulthood?,"A. Hazrat Ibrahim
B. Hazrat Qasim
C. Hazrat Abdullah",D. None of these
Hazrat Qasim and Hazrat Abdullah sons of Hazrat Muhammad (SAW) are burried in _______________.,"A. Maqbara Shabeka
B. Jannat ul Baki

D. Al adl Cemetery",C. Jannat al-Mu’alla
Hazrat Ibrahim son of Hazrat Muhammad (SAW) is burried in _______________.,"A. Maqbara Shabeka

C. Jannat al-Mu’alla
D. Al adl Cemetery",B. Jannat ul Baki
How many sons Hazrat Muhammad (SAW) had with Hazrat Maria al-qibtiya (RA)?,"B. 2
C. 3
D. 4",A. 1
Hazrat bibi Ruqayyah (R.A) was the daughter of Hazrat Muhammad (SAW) and _________________?,"A. Zaynab bint Khuzayma
B. Rayhana bint Zayd

D. Maria al-Qibtiyya",C. Khadija bint Khuwaylid
Hazrat Muhammad (SAW) had ______ wives.,"A. 10

C. 12
D. 13",B. 11
First Wife of Hazrat Muhammad (SAW) was _______.,"A. Hazrat Ayesha (RA)
B. Hazrat Sauda (RA)

D. Hazrat Hafsa (RA)",C. Hazrat Khadeja (RA)
Second Wife of Hazrat Muhammad (SAW) was _______.,"A. Hazrat Ayesha (RA)

C. Hazrat Khadeja (RA)
D. Hazrat Hafsa (RA)",B. Hazrat Sauda (RA)
Third Wife of Hazrat Muhammad (SAW) was _______.,"B. Hazrat Sauda (RA)
C. Hazrat Khadeja (RA)
D. Hazrat Hafsa (RA)",A. Hazrat Ayesha (RA)
Fourth Wife of Hazrat Muhammad (SAW) was _______.,"A. Hazrat Ayesha (RA)
B. Hazrat Sauda (RA)
C. Hazrat Khadeja (RA)",D. Hazrat Hafsa (RA)
Fifth wife of Hazrat Muhammad (SAW) was _______.,"A. Hazrat Salma (RA)
B. Hazrat Sauda (RA)

D. Hazrat Hafsa (RA)",C. Hazrat Zainab binte Khazeema (RA)
Eighth wife of Hazrat Muhammad (SAW) was _______.,"A. Hazrat Memona (RA)
B. Hazrat Safia (RA)
C. Hazrat Zainab binte Khazeema (RA)",D. Hazrat Juwayriya bint Harith (RA)
Ninth wife of Hazrat Muhammad (SAW) was _______.,"A. Hazrat Memona (RA)

C. Hazrat Zainab binte Khazeema(RA)
D. None of These",B. Hazrat Umm Habiba (RA)
Tenth wife of Hazrat Muhammad (SAW) was _______.,"B. Hazrat Zainab binte Khazeema(RA)
C. Hazrat Umeh Habiba (RA)
D. None of These",A. Hazrat Safiya (RA)
Eleventh wife of Hazrat Muhammad (SAW) was _______.,"B. Hazrat Safiya (RA)
C. Hazrat Maria Kibtiah (RA)
D. Hazrat Javeriah (RA)",A. Hazrat Memona (RA)
____________is the person who starts prayer with Immam?,"B. Musbaq
C. Munfarid
D. None of these",A. Madurak
__________is the person who comes after one rakat.,"A. Madurak

C. Munfarid
D. None of these",B. Musbaq
___________is the person who performs prayer alone.,"A. Madurak
B. Musbaq

D. None of these",C. Munfarid
In which mosque(Masjid) seventy thousand prophets have offered prayers?,"A. Masjid-e-Quba
B. Masjid-e-qiblatain

D. Masjid-e-Bilal",C. Masjid-e-Kheef
How many times Bismillahir Rahmaanir Raheem is repeated in the Holy Quran?,"A. 116
B. 115

D. 113",C. 114
In which Surah of the Holy Quran the name of Allah repeated only five times?,"A. An’am

C. Maryam
D. Mu’meen",B. Hajj?
In which Surah of the Holy Quran the backbiter condemned?,"A. Munafiqun

C. Nuhu
D. Zalzala",B. Humaza?
In what surah the first verse(ayat) in the holy Qur’an revealed?,"A. Al-Fatiha
B. Al-Muzzammil
C. Al-Muddaththir
?",D. Al-Alaq
Which Surah is from the name of tribe of Holy Prophet?,"A. Lahab

C. Hashim
D. Sab’i",B. Quraish?
"In how many surahs of the Holy Quran, name of Hazrat Ibrahim (AH) mentioned?","A.  23
B.  24
C.  
D.  26",25
Hazrat Hud (AH) name mentioned in the Holy Quran ____ times.,"A.  
B.  8
C.  9
D.  10",7
Hazrat Adam (AH) name mentioned in the Holy Quran ____ times.,"A.  23
B. 
C. 27
D. 29",25
"Kalima Tayyaba, salat, Zakat, Hajj and soam are the fundamental______of Islam?","A. Beliefs
B. Faiths

D. Corners",C. Pillars
Which Surah is the name of one Holy war?,"A. Room

C. Fathi
D. Nasr",B. Ahzab?
Which Surah of the Holy Quran deals with the laws of marriage?,"A. Dalaq
B. Mujadala

D. Mumtahina",C. ?Nisa
Which prophet mentioned first in the Holy Quran?,"A. Hazrat Ibrahim (AS)

C. Hazrat Nooh (AS)
D. Hazrat Muhammad (SAW)",B. Hazrat Adam (AS)
In which Surah Hijrat of the Holy Prophet (SAW) mentioned?,"A. A’araf
B. HUD
C. Nuhu
?",D. Anfal
What is name of 11th Para of Holy Qur’an?,"B. Wa Mamin Da’abat
C. Wa Ma Ubrioo
D. Rubama",A. Yatazeroon
Laylatul Qadr is better than___________?,"A. 1 thousand days
2. 1 thousand hours

D. 1 thousand years",C. 1 thousand months
What is name of 13th Para of Holy Qur’an?,"A. Yatazeroon
B. Wa Mamin Da’abat

D. Rubama",C. Wa Ma Ubrioo
What is name of 12th Para of Holy Qur’an?,"A. Yatazeroon

C. Wa Ma Ubrioo
D. Rubama",B. Wa Mamin Da’abat
What is name of 14th Para of Holy Qur’an?,"A. Yatazeroon
B. Wa Mamin Da’abat
C. Wa Ma Ubrioo",D. Rubama
What is name of 15th Para of Holy Qur’an?,"B. Qal Alam
C. Aqtarabo
D. Qadd Aflaha",A. Subhanallazi
What is name of 16th Para of Holy Qur’an?,"A. Subhanallazi

C. Aqtarabo
D. Qadd Aflaha",B. Qal Alam
What is name of 17th Para of Holy Qur’an?,"A. Subhanallazi
B. Qal Alam

D. Qadd Aflaha",C. Aqtarabo
What is name of 18th Para of Holy Qur’an?,"A. Subhanallazi
B. Qal Alam
C. Aqtarabo",D. Qadd Aflaha
What is name of 19th Para of Holy Qur’an?,"B. A’man Khalaq
C. Utlu Ma Oohi
D. Wa Manyaqnut",A. Wa Qalallazina
What is name of 20th Para of Holy Qur’an?,"A. Wa Qalallazina

C. Utlu Ma Oohi
D. Wa Manyaqnut",B. A’man Khalaq
In which Surah of the Holy Quran the letter ‘Fa’ did not appear?,"A. Al-Imaran
B. Baqara
?
D. Nass",C. fatiha
Makkhi Surahs were revealed in how many years?,"B. 14
C. 15
D. 16",A. 13?
Which Sura is called ‘Aroos-ul-Qur’an (the Bride of the Qur’an)?,"A. Fatiha
B. Yaseen
C. Jinn",D. Rahman
Madani Surahs were revealed in how many years?,"A. 8
B. 9

D. 11",C. 10?
Name The First Female False Prophetess?,"A. Hinza
B. Hiba

D. None of them",C. Sajah
First Ashra (First ten days of Ramadan) is known as?,"B. Days of Forgiveness
C. Days to seek refuge from Hellfire
D. None of these",A. Days of Mercy
Second Ashra (second ten days of Ramadan) is known as?,"A. Days of Mercy

C. Days to seek refuge from Hellfire
D. None of these",B. Days of Forgiveness
Third Ashra (last days of Ramadan) is known as__________?,"A. Days of Mercy
B. Days of Forgiveness

D. None of these",C. Days to seek refuge from Hellfire
What does Eid-ul-Fitr mean?,"A.Commemorating the prophet (SAW) birth
B. Making special prayer

D. None of these",C. Breaking fast
The Holy Qur’an was revealed from?,"A. 607-630 AD

C. 608-633 AD
D. 609-632 AD",B. 610-632 AD
The portion of the wall of Ka’ba which is between its door and Hajr-e-Aswad is called__________?,"B. Hateem
C. Haram
D. Safar",A. Al multazim
Our Holy Prophet (SAW) broke fast (Aftari) with _______?,"A. Dates
B. Water
C. Milk",D. All of these
Which was the favorite month of Hazrat Muhammad (SAW)?,"A. Ramadan
B. Rajab

D. Safar",C. Sha’ban
What was the age of Hazrat Aisha (R.A) when Hazrat Muhammad (SAW) died?,"A. 17 years

C. 19 years
D. 20 years",B. 18 years
Who was the first child born after migration (hijrat)?,"A. Abdul bin Qasim (R.A)

C. Abu Salma (R.A)
D. Abu Zainab (R.A)",B. Abdul bin Zubair (R.A)
How many surahs of the Holy Quran starts with broken letters (???? ??????)?,"B. 7
C. 14
D. 21",A. 29
In which month Allah forgives 10 lakh muslims every day at the time of Aftari?,"A. Sha’ban
B. Rajab
C. Safar",D. Ramadan
Allah forgives _____ muslims every day at the time of aftari in Ramadan?,"A. 4 lakh
B. 6 lakh
C. 8 lakh
D. 5 lakh",E. 10 lakh
"In Ramadan, Nafal prayer is equal to ______?","A. Sunnat prayer

C. Wajib Prayer
D. None of these",B. Farz prayer
"In Ramadan, Farz prayer is equal to ______?","A. 70 Sunnat prayer

C. 70 Wajib Prayer
D. 70 Nafal Prayer",B. 70 Farz prayer
In which Islamic month Nafal prayer is equal to Farz prayer?,"A. Sha’ban
B. Rajab
C. Safar",D. Ramadan
In which Islamic month Farz prayer is equal to 70 Farz prayer?,"A. Sha’ban
B. Rajab
C. Safar",D. Ramadan
How many units (rakat) taraveh are offered in Ramadan?,"A. 12
B. 8
C. 16",D. 20
How many Arkan Roza has?,"A. 2

C. 4
D. 5",B. 3
Number of angels of hell are ______?,"A. 17

C. 21
D. 23",B. 19
Who is the gate-keeper of hell?,"A. Rizwan

C. Sabeel
D. Tahir",B. Malik
What was the real name of Imame Shafi (RA)?,"A. Muhammad bin Usman
B. Muhammad bin Shafee

D. Muhammad bin Suleman",C. Muhammad bin Idrees
Which letter has mostly used after alif (???) in the Holy Quran?,"A. Baa
B. Seen

D. Taa
E. Haa",C. Noon
How many surahs of the Holy Quran start with the word Ha-meem (???)?,"A. 2
B. 3
C. 4
D. 5",E. 7
How many surahs of the Holy Quran start with the word Alif-laam-Raa (???)?,"A. 1
B. 2
C. 3
D. 4",E. 5
How many surahs of the Holy Quran start with the word Sab-baha (???????)?,"A. 1
B. 2

D. 4",C. 3
_________ was the first person to offer Namaz amongst the Ummah of the Prophet (SA W).,"A. Hazrat Ali (RA)
B. Hazrat Abu Bakar (RA)

D. Hazrat Ayesha (RA)",C. Hazrat Khadija (RA)
_____________ Umm-ul-Momineen received salutation from Allah.,"A. Hazrat Ayesha (RA)

C. Hazrat Maria Qibtiya (RA)
D. Hazrat Safia (RA)
E. Hazrat Sauda (RA)",B. Hazrat Khadija (RA)
___________ was the only Ummul Momineen who was not buried in Jannatul Baqi.,"A. Hazrat Ayesha (RA)
B. Hazrat Safia (RA)
C. Hazrat Maria Qibtiya (RA)

E. Hazrat Sauda (RA)",D. Hazrat Khadija (RA)
What was the age of Hazrat Khadija (RA) when married to Hazrat Muhammad (SAW)?,"A. 25
B. 30
C. 35

E. 45",D. 40
Hazrat Khadija (RA) was _______ years older than Hazrat Muhammad (SAW).,"A. 5
B. 9
C. 13

E. 18",D. 15
____________ died on the tenth of Ramadan 10 Nabvi.,"A. Hazrat Salma (RA)

C. Hazrat Memona (RA)
D. Hazrat Safia (RA)
E. Hazrat Sauda (RA)",B. Hazrat Khadija (RA)
_____________ was buried at Jannat-e-Moalla in Macca.,"A. Hazrat Ayesha (RA)

C. Hazrat Maria Qibtiya (RA)
D. Hazrat Safia (RA)
E. Hazrat Sauda (RA)",B. Hazrat Khadija (RA)
Hazrat Khadija (RA) belonged to the tribe of __________.,"A. Banu Hashim
B. Banu Khazeema

D. Banu Atiyah",C. Banu Asad
Which Umm-ul-Momineen died first?,"A. Hazrat Ruqia (RA)

C. Hazrat Salma (RA)
D. Hazrat Safia (RA)
E. Hazrat Memona (RA)",B. Hazrat Khadija (RA)
Prophet (SAW) not offered funeral prayer of _________ due to Allah‘s will.,"A. Hazrat Ruqia (RA)

C. Hazrat Maria Qibtiya (RA)
D. Hazrat Safia (RA)",B. Hazrat Khadija (RA)
Hazrat Khadija (R.A) bore all the children of Prophet Muhammad (PBUH) except?,"B. Abdullah (R.A)
C. Hazrat Fatima (R.A)
D. Hazrat Ruqaiyah (R.A)",A. Ibrahim (R.A)
How many daughters Hazrat Khadija (RA) had with Hazrat Muhammad (SAW)?,"A. Two
B. Three
C. One",D. Four
Hazrat Khadija (RA) was the ________ person to convert to Islam.,"B. Second
C. Third
D. Fourth
E. Fifth",A. First
What was the name of Hazrat Khadija (RA) father?,"A. Awwam bint khuwaylid
B. Zubair ibn al-awam
C. Asad ibne abd-ul- Uzza",D. Khuwaylid ibn Asad
Hazrat Khadija (RA) was the ________ wife of Hazrat Muhammad (SAW).,"B. Second
C. Third
D. Fourth
E. Fifth",A. First
How many sons Hazrat Khadija (RA) had with Hazrat Muhammad (SAW)?,"B. Three
C. One
D. Four",A. Two
Who did Hazrat Khadija (RA) sent to ask Hazrat Muhammad (SAW) about marrying her?,"A. Father
B. Mother
C. Brother
D. Uncle",E. Friend
What was the name of Hazrat Khadija (RA) mother?,"B. Umm kulthum
C. Ruqiya bint Nawfal
D. Zainab bint Hashim",A. Fatima bint za’idah
Hazrat Khadija (RA) remained married monogamously with Hazrat Muhammad (SAW) for __________ years.,"A. 20
B. 23

D. 28
E. 30",C. 25
Hazrat Khadija (RA) passed away when she was _________ and Prophet Muhammad (SAW) was ________ years old?,"A. 58 – 43
B. 60 – 45
C. 63 – 48",D. 65 – 50
Hazrat Khadija (RA) married _______ time in life.,"A. Two

C. One
D. Four",B. Three
Hazrat Khadija (RA) is commonly regarded by Muslims as the ____________.,"A. Mother of the Universe
B. Mother of all Females

D. None",C. Mother of the Muslims
Hazrat Khadija (RA) died in ?,"A. 618 A.D

C. 620 A.D
D. 621 A.D",B. 619 A.D
Who are exempt from Ramadan’s fasting?,"A. Sickness
B. Travelling
C. Pregnancy and breastfeeding
D. Senility and old age",E. All of these
Where is the grave of Hazrat Ayuob (AS)?,"A. Syria
B. Lebanon

D. Jordan
E. Palestine",C. Amman
Where is the grave of Hazrat Yaqub (AS)?,"A. Syria
B. Lebanon
C. Saudi Arabia
D. Jordan",E. Palestine
Where is the grave of Hazrat Suleh (A.S)?,"A. Syria

C. Saudi Arabia
D. Jordan
E. Palestine",B. Lebanon
Where is the grave of Hazrat Loot (A.S)?,"A. Syria
B. Lebanon
C. Saudi Arabia

E. Palestine",D. Iraq
Where is the grave of Hazrat Ishaq (A.S)?,"A. Syria
B. Lebanon
C. Saudi Arabia
D. Jordan",E. Palestine
Where is the grave of Hazrat Nooh (A.S)?,"A. Syria
B. Lebanon
C. Saudi Arabia

E. Palestine",D. Jordan
Where is the grave of Hazrat Dawood (A.S)?,"A. Syria
B. Lebanon

D. Jordan
E. Palestine",C. Israel
Where is the grave of Hazrat Haroon (A.S)?,"A. Syria
B. Lebanon
C. Saudi Arabia

E. Palestine",D. Jordan
Where is the grave of Hazrat Shoaib (A.S)?,"A. Syria
B. Lebanon
C. Saudi Arabia

E. Palestine",D. Jordan
Where is the grave of Hazrat Zikriya (A.S)?,"B. Lebanon
C. Saudi Arabia
D. Jordan
E. Palestine",A. Syria
Where is the grave of Hazrat Yahya (A.S)?,"B. Lebanon
C. Saudi Arabia
D. Jordan
E. Palestine",A. Syria
Where is the grave of Hazrat Yousaf (A.S)?,"A. Syria
B. Lebanon
C. Saudi Arabia
D. Jordan",E. Palestine
Where is the grave of Hazrat Ismail (A.S)?,"A. Syria
B. Lebanon

D. Jordan
E. Palestine",C. Saudi Arabia
Where is the grave of Hazrat Ibraheem (A.S)?,"A. Syria
B. Lebanon

D. Jordan
E. Palestine",C. Israel
Where is the grave of Hazrat Mussa (A.S)?,"A. Syria
B. Lebanon

D. Jordan
E. Palestine",C. Israel
Where is the grave of Hazrat Adam (A.S)?,"A. Syria

C. Saudi Arabia
D. Jordan
E. Palestine",B. Sri Lanka
Where is the grave of Hazrat Muhammad (SAW)?,"A. Syria
B. Lebanon

D. Jordan
E. Palestine",C. Saudi Arabia
Surah Tauba the only Surah Which does not start with Bismillah is in Which Parah?,"A. 9 & 10
B. 8 & 9

D. 11 & 12
E. 12 & 13",C. 10 & 11
In how many days Allah created the heavens and the earth?,"A.  four
B.  five

D.  seven
E.  eight",C.  six
A male is coffined / wrapped in _______ dressed sheets.,"A. 1
B. 2

D. 4
E. 5",C. 3
A Muslim female is coffined / wrapped in _______ dressed sheets.,"A. 3

C. 6
D. 8
E. 4",B. 5
The number of famous Islamic months are?,"B. six
C. seven
D. two
E. none of these",A. four
Hajjaj bin Yousuf was the governor of ________?,"A. Palestine
B. Iran

D. Maldives
E.  Turkey",C. Iraq
Hajjaj bin Yousuf was ________?,"A. Ummayyad
B. Abbasid
C. Ottoman",D. Thaqafi
The last bow (sajda) of the Holy Qur’an is in which Surah?,"A. Surah Quraish
B. Surah Insiqaq
C. Surah Nooh
D. Surah Hadeed",E. Surah Alaq
What was the age of Hazrat Abdul Muttalib?,"A. 96 years
B. 95 years

D. 93 years
E. 92 years",C. 94 years
When Hazrat Abdul Muttalib died?,"B. 580 A.D
C. 582 A.D
D. 584 A.D
E. 585 A.D",A. 578 A.D
Where is Hazrat Abdul Muttalib burried?,"A. Madina

C. Baghdad
D. Palestine
E. Maldives",B. Makkah
The Ghazwa _____ was fought against Bani Salba and Bani Muharba.,"A. Badr
B. Ohad
C. Mota",D. Ghatfan
Which days are called Ayam-e-Tashreeq?,"B. 9, 10 and 11 Muharram
C. 27, 28 and 29 Ramadan
D. 15, 16 and 17 Sha’ban","A. 11, 12 and 13 Zil Haj"
The first revealed book was_____________?,"A. Injeel
B. Zaboor

D. Quran",C. Taurat
The flesh of the slaughtered animals is divided into three portions. One third is for one’s own self. Another third for the poor and the needy and the last third is for__________?,"A. Imam Sahib
B. Non-Muslims

D. None of these",C. Relatives
Animals are routinely sacrificed on Eid ul Adha in memory of the sacrifice of_________?,"A. Prophet Adam (A.S)

C. Prophet Muhammad (PBUH)
D. None of these",B. Prophet Abraham (A.S) and Prophet Ishmael (A.S)
When  ‘Eid ul Adha’ is Celebrated?,"A. First day of the last month of the Islamic Lunar Calendar [Zil Hajj]

C. At the end of the month of Ramadhan
D. None of these",B. Tenth day of the last month of the Islamic Lunar Calendar [Zil Hajj]
